Voltage ; Angle ; Time ; Step
Voltage Value: 6.000000 ; Angle Value: 94.863388 ; Time Value Ms: 4400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 98.579231 ; Time Value Ms: 4405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 96.284157 ; Time Value Ms: 4410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 117.595627 ; Time Value Ms: 4415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 93.551910 ; Time Value Ms: 4420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 116.393440 ; Time Value Ms: 4425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 107.213112 ; Time Value Ms: 4430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 114.207649 ; Time Value Ms: 4435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 114.426231 ; Time Value Ms: 4440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 90.819672 ; Time Value Ms: 4445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 112.349724 ; Time Value Ms: 4450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 89.180328 ; Time Value Ms: 4455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 104.371582 ; Time Value Ms: 4460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 104.590164 ; Time Value Ms: 4465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 111.912567 ; Time Value Ms: 4470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 92.021858 ; Time Value Ms: 4475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 93.661201 ; Time Value Ms: 4480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 106.557381 ; Time Value Ms: 4485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 106.229507 ; Time Value Ms: 4490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 112.131149 ; Time Value Ms: 4495.000000; Step: 49 
Voltage Value: 0.000000 ; Angle Value: 105.245903 ; Time Value Ms: 4500.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 94.207649 ; Time Value Ms: 4505.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 99.344261 ; Time Value Ms: 4510.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 96.502731 ; Time Value Ms: 4515.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 110.054642 ; Time Value Ms: 4520.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 89.398911 ; Time Value Ms: 4525.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 109.289619 ; Time Value Ms: 4530.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 101.420769 ; Time Value Ms: 4535.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 84.918030 ; Time Value Ms: 4540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 95.737701 ; Time Value Ms: 4545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 108.415298 ; Time Value Ms: 4550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 88.852463 ; Time Value Ms: 4555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 86.448090 ; Time Value Ms: 4560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 90.491806 ; Time Value Ms: 4565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 91.147537 ; Time Value Ms: 4570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 107.650276 ; Time Value Ms: 4575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 107.540985 ; Time Value Ms: 4580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 94.426231 ; Time Value Ms: 4585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 90.601089 ; Time Value Ms: 4590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 96.284157 ; Time Value Ms: 4595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 99.890709 ; Time Value Ms: 4600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 86.338799 ; Time Value Ms: 4605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 107.650276 ; Time Value Ms: 4610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 108.524590 ; Time Value Ms: 4615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 90.382515 ; Time Value Ms: 4620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 104.262299 ; Time Value Ms: 4625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 109.398911 ; Time Value Ms: 4630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 94.098358 ; Time Value Ms: 4635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 94.972679 ; Time Value Ms: 4640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 90.382515 ; Time Value Ms: 4645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 90.601089 ; Time Value Ms: 4650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 102.732239 ; Time Value Ms: 4655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 114.316940 ; Time Value Ms: 4660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 92.131149 ; Time Value Ms: 4665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 100.109291 ; Time Value Ms: 4670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 94.754097 ; Time Value Ms: 4675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 96.502731 ; Time Value Ms: 4680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 95.519127 ; Time Value Ms: 4685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 114.426231 ; Time Value Ms: 4690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 107.103828 ; Time Value Ms: 4695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 100.765030 ; Time Value Ms: 4700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 112.896172 ; Time Value Ms: 4705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 93.005463 ; Time Value Ms: 4710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 115.846992 ; Time Value Ms: 4715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 100.218582 ; Time Value Ms: 4720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 97.814209 ; Time Value Ms: 4725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 117.923500 ; Time Value Ms: 4730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 106.994537 ; Time Value Ms: 4735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 105.136612 ; Time Value Ms: 4740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 101.311478 ; Time Value Ms: 4745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 112.349724 ; Time Value Ms: 4750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 99.781418 ; Time Value Ms: 4755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 122.622948 ; Time Value Ms: 4760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 121.420769 ; Time Value Ms: 4765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 115.191254 ; Time Value Ms: 4770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 120.765030 ; Time Value Ms: 4775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 117.486336 ; Time Value Ms: 4780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 103.606560 ; Time Value Ms: 4785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 115.409836 ; Time Value Ms: 4790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 118.032784 ; Time Value Ms: 4795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 124.808746 ; Time Value Ms: 4800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 107.650276 ; Time Value Ms: 4805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 108.524590 ; Time Value Ms: 4810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 110.601089 ; Time Value Ms: 4815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 124.153008 ; Time Value Ms: 4820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 123.934425 ; Time Value Ms: 4825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 112.349724 ; Time Value Ms: 4830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 121.857925 ; Time Value Ms: 4835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 128.196716 ; Time Value Ms: 4840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 111.803276 ; Time Value Ms: 4845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 133.114761 ; Time Value Ms: 4850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 124.153008 ; Time Value Ms: 4855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 133.114761 ; Time Value Ms: 4860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 115.300545 ; Time Value Ms: 4865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 122.295082 ; Time Value Ms: 4870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 131.038254 ; Time Value Ms: 4875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 137.486343 ; Time Value Ms: 4880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 123.715843 ; Time Value Ms: 4885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 127.431694 ; Time Value Ms: 4890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 138.142075 ; Time Value Ms: 4895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 136.830597 ; Time Value Ms: 4900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 119.125687 ; Time Value Ms: 4905.000000; Step: 90 
Voltage Value: -5.700000 ; Angle Value: 127.978142 ; Time Value Ms: 4910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 136.721313 ; Time Value Ms: 4915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 119.562843 ; Time Value Ms: 4920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 133.005463 ; Time Value Ms: 4925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 143.278687 ; Time Value Ms: 4930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 127.759560 ; Time Value Ms: 4935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 142.076508 ; Time Value Ms: 4940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 123.715843 ; Time Value Ms: 4945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 120.983604 ; Time Value Ms: 4950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 124.153008 ; Time Value Ms: 4955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 145.573776 ; Time Value Ms: 4960.000000; Step: 96 
Voltage Value: -4.200000 ; Angle Value: 125.027321 ; Time Value Ms: 4965.000000; Step: 96 
Voltage Value: -3.900000 ; Angle Value: 146.885239 ; Time Value Ms: 4970.000000; Step: 97 
Voltage Value: -3.900000 ; Angle Value: 145.573776 ; Time Value Ms: 4975.000000; Step: 97 
Voltage Value: -3.600000 ; Angle Value: 145.464478 ; Time Value Ms: 4980.000000; Step: 98 
Voltage Value: -3.600000 ; Angle Value: 123.278687 ; Time Value Ms: 4985.000000; Step: 98 
Voltage Value: -3.300000 ; Angle Value: 125.027321 ; Time Value Ms: 4990.000000; Step: 99 
Voltage Value: -3.300000 ; Angle Value: 125.901642 ; Time Value Ms: 4995.000000; Step: 99 
Voltage Value: 0.000000 ; Angle Value: 128.415298 ; Time Value Ms: 5000.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 137.595627 ; Time Value Ms: 5005.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 133.442627 ; Time Value Ms: 5010.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 149.617493 ; Time Value Ms: 5015.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 134.644806 ; Time Value Ms: 5020.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 148.415298 ; Time Value Ms: 5025.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 147.213120 ; Time Value Ms: 5030.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 148.743164 ; Time Value Ms: 5035.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 126.120216 ; Time Value Ms: 5040.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 133.661209 ; Time Value Ms: 5045.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 133.442627 ; Time Value Ms: 5050.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 144.590164 ; Time Value Ms: 5055.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 128.524597 ; Time Value Ms: 5060.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 138.907104 ; Time Value Ms: 5065.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 133.770493 ; Time Value Ms: 5070.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 126.994537 ; Time Value Ms: 5075.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 135.628418 ; Time Value Ms: 5080.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 134.426224 ; Time Value Ms: 5085.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 148.306015 ; Time Value Ms: 5090.000000; Step: 9 
Voltage Value: 0.000000 ; Angle Value: 126.448090 ; Time Value Ms: 5095.000000; Step: 9 
Voltage Value: 3.000000 ; Angle Value: 130.163940 ; Time Value Ms: 5100.000000; Step: 10 
Voltage Value: 3.000000 ; Angle Value: 145.245895 ; Time Value Ms: 5105.000000; Step: 10 
Voltage Value: 3.300000 ; Angle Value: 137.595627 ; Time Value Ms: 5110.000000; Step: 11 
Voltage Value: 3.300000 ; Angle Value: 138.907104 ; Time Value Ms: 5115.000000; Step: 11 
Voltage Value: 3.600000 ; Angle Value: 129.726776 ; Time Value Ms: 5120.000000; Step: 12 
Voltage Value: 3.600000 ; Angle Value: 146.885239 ; Time Value Ms: 5125.000000; Step: 12 
Voltage Value: 3.900000 ; Angle Value: 129.726776 ; Time Value Ms: 5130.000000; Step: 13 
Voltage Value: 3.900000 ; Angle Value: 128.633881 ; Time Value Ms: 5135.000000; Step: 13 
Voltage Value: 4.200000 ; Angle Value: 139.125687 ; Time Value Ms: 5140.000000; Step: 14 
Voltage Value: 4.200000 ; Angle Value: 124.153008 ; Time Value Ms: 5145.000000; Step: 14 
Voltage Value: 4.500000 ; Angle Value: 136.830597 ; Time Value Ms: 5150.000000; Step: 15 
Voltage Value: 4.500000 ; Angle Value: 125.901642 ; Time Value Ms: 5155.000000; Step: 15 
Voltage Value: 4.800000 ; Angle Value: 122.732239 ; Time Value Ms: 5160.000000; Step: 16 
Voltage Value: 4.800000 ; Angle Value: 136.393448 ; Time Value Ms: 5165.000000; Step: 16 
Voltage Value: 5.100000 ; Angle Value: 141.202179 ; Time Value Ms: 5170.000000; Step: 17 
Voltage Value: 5.100000 ; Angle Value: 123.606560 ; Time Value Ms: 5175.000000; Step: 17 
Voltage Value: 5.400000 ; Angle Value: 124.808746 ; Time Value Ms: 5180.000000; Step: 18 
Voltage Value: 5.400000 ; Angle Value: 137.704926 ; Time Value Ms: 5185.000000; Step: 18 
Voltage Value: 5.700000 ; Angle Value: 147.213120 ; Time Value Ms: 5190.000000; Step: 19 
Voltage Value: 5.700000 ; Angle Value: 133.879776 ; Time Value Ms: 5195.000000; Step: 19 
Voltage Value: 12.000000 ; Angle Value: 125.027321 ; Time Value Ms: 5200.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 138.360657 ; Time Value Ms: 5205.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 137.486343 ; Time Value Ms: 5210.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 145.245895 ; Time Value Ms: 5215.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 121.092896 ; Time Value Ms: 5220.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 119.562843 ; Time Value Ms: 5225.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 126.666664 ; Time Value Ms: 5230.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 140.765030 ; Time Value Ms: 5235.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 139.234970 ; Time Value Ms: 5240.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 141.748627 ; Time Value Ms: 5245.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 136.612015 ; Time Value Ms: 5250.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 120.327866 ; Time Value Ms: 5255.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 134.863388 ; Time Value Ms: 5260.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 118.142075 ; Time Value Ms: 5265.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 115.956284 ; Time Value Ms: 5270.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 118.360657 ; Time Value Ms: 5275.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 135.956284 ; Time Value Ms: 5280.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 121.092896 ; Time Value Ms: 5285.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 128.743164 ; Time Value Ms: 5290.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 132.568314 ; Time Value Ms: 5295.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 135.519119 ; Time Value Ms: 5300.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 128.415298 ; Time Value Ms: 5305.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 114.207649 ; Time Value Ms: 5310.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 133.989075 ; Time Value Ms: 5315.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 132.349731 ; Time Value Ms: 5320.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 110.928963 ; Time Value Ms: 5325.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 113.442619 ; Time Value Ms: 5330.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 107.322403 ; Time Value Ms: 5335.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 108.524590 ; Time Value Ms: 5340.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 109.289619 ; Time Value Ms: 5345.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 106.557381 ; Time Value Ms: 5350.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 117.049179 ; Time Value Ms: 5355.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 125.573769 ; Time Value Ms: 5360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 110.054642 ; Time Value Ms: 5365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 105.136612 ; Time Value Ms: 5370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 121.967216 ; Time Value Ms: 5375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 125.464478 ; Time Value Ms: 5380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 109.398911 ; Time Value Ms: 5385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 122.185791 ; Time Value Ms: 5390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 108.852463 ; Time Value Ms: 5395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 113.442619 ; Time Value Ms: 5400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 113.333336 ; Time Value Ms: 5405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 111.803276 ; Time Value Ms: 5410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 106.775955 ; Time Value Ms: 5415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 107.322403 ; Time Value Ms: 5420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 107.759560 ; Time Value Ms: 5425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 97.049179 ; Time Value Ms: 5430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 119.562843 ; Time Value Ms: 5435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 107.759560 ; Time Value Ms: 5440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 109.289619 ; Time Value Ms: 5445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 104.262299 ; Time Value Ms: 5450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 96.721313 ; Time Value Ms: 5455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 104.590164 ; Time Value Ms: 5460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 100.437157 ; Time Value Ms: 5465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 115.846992 ; Time Value Ms: 5470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 112.349724 ; Time Value Ms: 5475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 91.584702 ; Time Value Ms: 5480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 90.163933 ; Time Value Ms: 5485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 103.934425 ; Time Value Ms: 5490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 89.180328 ; Time Value Ms: 5495.000000; Step: 49 
